0.00565306	0.898799	0.877634	0.433435	0	0	0.268712	0.91189	0.382018	0.743221	0.740527	0	0.339554	0	0	0.456525	0.363667	0	0	0.668249	0.839206	0.699246	0.580368	0.571357	0	0	0.923501	0	0.628693	0.965852	0.877764	0.745949	0	0.662352	0	0.629723	0.875414	0	0	0.0461097	0	0.467517	0	0.0698001	0	0.141336	0.607891	0.0681345	0	0	0.0482712	0	0.714242	0.0980367	0	0	0	0.307986	0	0	0	0	0.958465	0.671164	0	0.398582	0	0.652421	0.230238	0	0	0	0.531049	0.539719	0	0.715107	0	0	0	0.0799604	0.504811	0	0.892422	0.487999	0.164029	0.497838	0	0	0.749369	0	0.935976	0.230748	0.389282	0.0169663	0	0	0	0	0.117145	0	
0.960214	0	0	0.465281	0	0.957112	0.464039	0	0.41377	0.362557	0	0.990139	0	0	0	0	0.240424	0	0	0	0.171705	0.684909	0.0370242	0.839254	0.429086	0.970145	0.458968	0.21517	0.565197	0	0	0	0	0	0.760343	0	0.456173	0.584103	0.42627	0.402952	0.235628	0.51004	0	0.322173	0	0	0.495644	0.981929	0.651368	0	0.0257324	0	0.743706	0.0309309	0.301953	0.587975	0	0	0.0896119	0.344512	0.825965	0	0	0.465459	0.389587	0	0.195785	0.775305	0.913117	0.179369	0.442431	0.109361	0.099653	0	0	0	0.905158	0.618915	0	0.876351	0.676997	0.999793	0	0.471068	0.864255	0.375935	0	0.0368775	0.255211	0.544682	0	0.847704	0.997616	0.388713	0	0.511008	0	0.452378	0.873512	0.634429	
0	0	0.0732346	0	0.94317	0.972448	0.98668	0	0.160765	0.89971	0.339554	0	0.0702215	0	0.473825	0.987539	0.569044	0	0.922713	0.108847	0.564261	0	0	0	0.627873	0	0.431462	0.562385	0.337845	0	0.965874	0	0.720723	0.00203002	0.0136556	0.132105	0.37406	0.209613	0.922685	0.940216	0.54648	0.756729	0.473887	0.987162	0.496537	0.748255	0.308971	0.53897	0.950838	0.844693	0	0.981993	0.0700426	0	0.513563	0	0	0	0.942114	0	0.99259	0.271254	0.455844	0.0143069	0.426041	0	0.0684561	0.213215	0.186278	0.193249	0.200398	0.832754	0.876491	0	0	0	0.726637	0.589488	0.529746	0.453817	0.829081	0.915724	0.511874	0.195512	0.551962	0.946971	0	0	0.213285	0	0.891534	0.587821	0.936574	0.142763	0.748179	0	0	0.0522235	0	0.252836	
0.771485	0.0934777	0	0	0.996683	0.342871	0	0.820192	0.502746	0	0	0	0	0.683308	0	0.916779	0.608559	0	0.545314	0.219656	0.508044	0.40628	0.787658	0.629908	0	0	0.19517	0.555308	0	0.731727	0	0.127579	0.847147	0.169198	0	0.656207	0.000999414	0.628953	0.418162	0.818943	0.488486	0.979334	0	0.159869	0.905913	0.666839	0.777725	0	0	0.0179204	0	0.218981	0.119675	0.449603	0.952125	0.728902	0.975854	0.838297	0.0309145	0.142242	0.493882	0	0.969037	0.862722	0.934119	0	0.242876	0.225211	0.83427	0.912525	0.813591	0.365124	0.628973	0.00213871	0	0.0022382	0.925648	0.379724	0.457358	0.904406	0	0	0.773472	0.680352	0	0.725999	0	0.378823	0.919914	0.631955	0.469365	0.24327	0	0.597648	0.571413	0.220176	0.981729	0.528497	0.849682	0	
0.638287	0.939003	0.469101	0.244173	0.321473	0	0.765974	0.0148539	0	0	0	0	0.473825	0	0.0999515	0.283444	0.617996	0.682458	0	0.178695	0.358125	0.88947	0	0.986927	0	0.766658	0.0839863	0.799532	0.250306	0	0.372494	0.811347	0	0.32807	0.0844231	0	0.193225	0.531254	0.00442644	0.800623	0	0.245829	0.738823	0.92424	0	0	0.141663	0.357905	0	0.437894	0	0.400258	0.35038	0.52113	0.478498	0.92756	0	0	0	0.587403	0.784131	0.145806	0	0.141825	0	0	0.905331	0.193199	0	0	0.640194	0.489819	0	0.16294	0.0800604	0.565911	0.77538	0.931616	0.273216	0	0.783102	0	0	0	0	0	0.620671	0	0.685687	0	0	0.644145	0	0	0	0.466219	0.180168	0	0.260318	0.357648	
0	0	0.028757	0.00569887	0.0511352	0.521067	0	0.773204	0.294435	0.868745	0.456525	0	0.987539	0.916779	0.283444	0.569268	0.544673	0.248771	0.165892	0.319302	0.160719	0.910802	0	0.265486	0	0.88522	0	0.682337	0.794589	0	0.204369	0	0.92581	0	0	0.878056	0.17884	0.86877	0	0	0.517541	0.0628096	0.627005	0	0	0.0123786	0.913182	0.716529	0	0	0	0.663968	0.494372	0.389193	0.455975	0.740008	0.280451	0	0	0	0	0.817635	0	0.203705	0.600345	0.156779	0	0.0849971	0.884222	0.922358	0	0	0.308929	0.0535978	0.997552	0.527025	0.747664	0	0	0.118853	0.753258	0	0	0.380143	0.465274	0.812833	0	0.825773	0.244096	0	0	0	0	0	0.202112	0.884423	0.895258	0.712647	0.659055	0.378148	
0	0.518933	0	0.42896	0	0.638244	0.772207	0.156694	0	0	0.363667	0.240424	0.569044	0.608559	0.617996	0.544673	0.206134	0.24892	0.642518	0.252854	0	0.202306	0	0.767244	0.0799585	0.0498619	0.924838	0	0.685289	0	0.568842	0.620278	0.283214	0.746685	0.566923	0	0.977256	0.796123	0	0.383914	0	0.417807	0	0.260206	0.755419	0.87747	0.51303	0	0.806096	0.456724	0.461121	0.660938	0.0909617	0.088234	0	0.564269	0.709398	0	0	0	0	0.187383	0.647602	0.53169	0.220052	0.355033	0	0	0.812716	0.314784	0.82016	0.726741	0.791449	0	0.515773	0	0.18275	0	0	0.790645	0.852605	0.204493	0	0	0	0.662854	0.678106	0.0730676	0.0524855	0.285723	0	0	0.801172	0	0	0.212687	0	0.678569	0.994381	0.946009	
0.764788	0.815435	0	0	0.806467	0.589276	0.127965	0	0.12544	0.0652398	0	0	0	0	0.682458	0.248771	0.24892	0.27686	0	0	0	0.0915581	0.916559	0.908438	0.127025	0	0.509953	0.0199809	0.614904	0.452198	0	0.316071	0	0.469145	0.0774875	0	0.717442	0.850614	0.34386	0.144527	0.0854967	0	0.370486	0.346301	0.622391	0	0.0748296	0.997552	0.906416	0	0	0	0.517344	0	0.158366	0.990511	0	0.855995	0	0.226534	0.877946	0	0.398005	0.853538	0	0.696569	0.90219	0.0646408	0.870046	0	0.747662	0.899709	0	0	0.4204	0.730288	0.811317	0.831169	0.379605	0.992922	0.319068	0.907409	0.986051	0.868023	0.718181	0.390233	0.413183	0	0.634661	0.0986302	0.354845	0.734559	0	0	0	0.861503	0.637306	0.331353	0.0738419	0.926771	
0.203264	0	0.437418	0	0.112563	0.343006	0.475354	0	0	0.380747	0	0	0.922713	0.545314	0	0.165892	0.642518	0	0.120508	0.299919	0	0.981596	0.97417	0.496799	0	0.662911	0.0224137	0.775134	0.0538316	0	0.197408	0	0	0.140874	0.048851	0.893474	0.148131	0.46582	0.87043	0.560857	0	0.125775	0.494456	0.540979	0.0677855	0.255936	0	0.897647	0	0.464453	0.288565	0.137661	0	0.269047	0.201854	0.594194	0.217097	0.475879	0	0.411695	0	0	0.368311	0.727534	0	0.655611	0.0180426	0	0.9382	0.875726	0.620425	0	0.829906	0.28284	0	0	0.483787	0.205181	0.462641	0	0.439134	0	0	0	0.718885	0	0.0272502	0	0.570376	0	0.876184	0	0	0.881786	0.610092	0.165374	0	0.203592	0.720289	0.519917	
0.421069	0.961424	0	0.0861604	0.601399	0	0.135366	0.167322	0	0	0.668249	0	0.108847	0.219656	0.178695	0.319302	0.252854	0	0.299919	0.972342	0.0538243	0	0.545775	0.862187	0.114664	0.442935	0	0	0.530189	0.548009	0.0207866	0	0	0.566861	0.934942	0	0.680395	0.863364	0	0	0.371379	0	0	0	0	0.979525	0.0782287	0	0.611275	0.456351	0.299463	0.0478438	0.156401	0.738257	0.14995	0.0380015	0.741357	0	0	0.954244	0.172416	0.742372	0.0617625	0.93745	0	0.0027904	0.513364	0.859104	0	0.240905	0.796509	0	0.259965	0.0682648	0.758974	0.546039	0	0	0	0	0.993343	0	0.888048	0.356706	0	0	0	0	0.319411	0	0.752858	0.939831	0	0.110049	0	0	0.252277	0	0	0.597045	
0	0.00135783	0.993908	0.0101775	0.55206	0.773452	0.6809	0	0.431565	0	0.839206	0.171705	0.564261	0.508044	0.358125	0.160719	0	0	0	0.0538243	0.232084	0.430595	0.474736	0	0.730718	0.0935685	0.261176	0.221814	0.0948077	0	0	0	0.619093	0	0	0	0.450963	0.943613	0.640074	0	0.518849	0	0	0.132039	0.0750494	0.452822	0.718424	0.6522	0.373331	0	0.826998	0.121514	0.308077	0.697425	0	0.402364	0	0	0.404007	0.884231	0	0.266204	0.70058	0	0.122954	0.241872	0	0	0	0.920855	0	0	0.759832	0.967998	0	0.290926	0	0	0.462827	0.277439	0	0	0.517437	0.00610781	0	0	0	0	0.445302	0.374711	0.0208441	0.436933	0.11857	0.304298	0.121809	0	0.29086	0	0	0.739674	
0	0	0.746185	0.956954	0.78962	0.216471	0	0.471568	0.132285	0.335911	0.699246	0.684909	0	0.40628	0.88947	0.910802	0.202306	0.0915581	0.981596	0	0.430595	0.242516	0.981491	0.936684	0.992036	0.86019	0.771578	0.397228	0	0.613359	0	0.479419	0.946808	0	0.564996	0.944069	0	0.489619	0.0496843	0	0.269812	0.32545	0	0.98974	0.177988	0.183676	0.641657	0	0.861657	0.935223	0.0326326	0	0.686925	0.331958	0.1803	0	0	0	0.748747	0.620814	0.644366	0.0165472	0.169238	0	0.838455	0.952205	0.208976	0.54327	0.684373	0.251413	0.558216	0.578572	0	0.912264	0	0	0	0	0	0.915477	0.159426	0.895597	0	0.943793	0	0	0	0	0	0.482507	0	0.929714	0.44274	0.910219	0.311755	0.383516	0.0553138	0	0.802489	0	
0	0.694674	0.31124	0.608821	0	0.972609	0	0	0.826679	0.22786	0.580368	0.0370242	0	0.787658	0	0	0	0.916559	0.97417	0.545775	0.474736	0.981491	0.753792	0.212008	0	0.131947	0.948837	0.355922	0.168317	0.395871	0	0.371223	0	0.885521	0.24943	0.0212395	0.959784	0.844081	0	0	0.38067	0.288071	0.317318	0	0.250343	0	0.915016	0.48838	0.0145201	0	0	0.729036	0	0	0.0315536	0.202616	0.0833341	0.216276	0	0.91415	0.976335	0.341676	0	0.593236	0.229114	0.304404	0.646776	0.967703	0.361526	0	0	0.89597	0	0	0.0266093	0	0	0.190025	0	0	0.757177	0	0.00179933	0	0	0	0.162997	0.711764	0.184905	0	0.867727	0.132219	0.118308	0.862885	0.039023	0	0.276181	0.598195	0.105223	0.604313	
0.804443	0.0030907	0.46791	0.648402	0.811117	0.786201	0.342661	0.985621	0.870475	0	0.571357	0.839254	0	0.629908	0.986927	0.265486	0.767244	0.908438	0.496799	0.862187	0	0.936684	0.212008	0.725552	0.516432	0	0.796013	0	0.00750741	0	0	0.720578	0.688933	0.804195	0.94602	0	0.427192	0	0.873536	0.511798	0.113276	0	0.0936687	0.354569	0.393317	0	0.241937	0.726237	0.560333	0	0.769528	0.612727	0.259357	0.300809	0	0.710229	0	0.798142	0	0	0.501299	0.795642	0.441482	0.781092	0.288864	0.351098	0.903049	0	0	0	0.0542974	0.476867	0	0.708705	0.514062	0.992928	0.458404	0.162476	0.695612	0	0	0.113566	0.953841	0.912875	0.609524	0	0.481657	0	0.580945	0.851806	0.575438	0	0.809914	0.528486	0.18676	0.714213	0.2472	0.134328	0	0.0541888	
0	0.404098	0.628137	0.957975	0	0.912215	0	0.542992	0	0	0	0.429086	0.627873	0	0	0	0.0799585	0.127025	0	0.114664	0.730718	0.992036	0	0.516432	0.171267	0	0.608961	0.12481	0.777232	0.779777	0.511064	0	0.903099	0.0277501	0.823326	0.990385	0.336546	0.50094	0	0.430702	0.331997	0.401636	0.173883	0.980858	0	0.625636	0.470722	0.575135	0.552925	0	0.750985	0	0	0.0722115	0.153519	0	0.5113	0	0	0	0.356787	0	0.907458	0.143951	0	0.352819	0.850608	0.906425	0.33787	0	0.904135	0.275196	0.0232701	0	0	0	0.00601098	0.154848	0.801912	0	0.483848	0.497408	0	0.865988	0	0	0.537843	0.183588	0.870913	0.341418	0.722844	0.485823	0.668086	0	0.858161	0	0.178828	0.98626	0	0.550495	
0.0568132	0.0874688	0	0.240222	0	0.72309	0.416935	0	0	0.00433507	0	0.970145	0	0	0.766658	0.88522	0.0498619	0	0.662911	0.442935	0.0935685	0.86019	0.131947	0	0	0.805822	0.959875	0.225321	0.596022	0.652762	0.808571	0.456095	0.984532	0	0.812261	0.885924	0.545914	0	0.213837	0	0	0	0	0.720171	0	0.0346301	0.14986	0	0.451124	0	0.32888	0	0.0137946	0.0695229	0	0	0	0	0.473711	0.477797	0.951197	0.397829	0.248952	0.228266	0.386423	0.337811	0.431433	0	0.567274	0.830886	0	0	0.208923	0.824647	0.533545	0.452999	0.530208	0.38056	0.377671	0.925869	0	0.246741	0	0	0	0	0.740844	0.479774	0.737633	0.212469	0.946916	0.994245	0.5101	0.516603	0	0	0.791879	0.0473338	0.452174	0.144409	
0	0.797152	0	0.0954465	0.799185	0.509805	0	0.605	0.789207	0.596268	0.923501	0.458968	0.431462	0.19517	0.0839863	0	0.924838	0.509953	0.0224137	0	0.261176	0.771578	0.948837	0.796013	0.608961	0.959875	0.849199	0.147761	0	0.390431	0.871612	0.738376	0.78294	0	0.976439	0.699363	0	0	0.523299	0.658172	0.429915	0	0.0279205	0	0.207158	0.181604	0.323401	0	0	0	0.385475	0.11087	0.811158	0.37521	0	0	0.00313302	0.329904	0.53753	0	0	0.342105	0.949011	0	0	0.817119	0.728411	0	0.531685	0	0.887932	0.521122	0	0	0.361568	0.77431	0.908529	0.120263	0	0.857074	0.62545	0	0.367625	0.346649	0.988781	0.334619	0.712183	0	0	0.574617	0.608163	0	0	0.863938	0	0.316589	0	0.198563	0.411445	0.672451	
0	0	0.860827	0.536326	0.655248	0.278839	0.531132	0.059691	0	0.828096	0	0.21517	0.562385	0.555308	0.799532	0.682337	0	0.0199809	0.775134	0	0.221814	0.397228	0.355922	0	0.12481	0.225321	0.147761	0.538909	0	0	0.901831	0.65207	0.199157	0.431779	0.298284	0.888592	0.49652	0	0.580696	0.889904	0	0.114303	0	0.501415	0	0.038215	0	0	0	0	0.276995	0.659352	0.533958	0	0.587683	0	0	0.57425	0.414123	0.412804	0.9074	0	0.0147637	0.278651	0.702765	0.234507	0.506747	0	0	0.343056	0	0	0	0.381266	0.494291	0	0	0.0649315	0.0863216	0	0.35858	0.626251	0.234251	0	0	0	0.553855	0	0.203504	0.617549	0	0.81378	0.745089	0.393435	0	0	0	0	0.268719	0.0535752	
0.0707338	0.260727	0	0.0355906	0.0495648	0.278581	0	0.748798	0.60295	0.4215	0.628693	0.565197	0.337845	0	0.250306	0.794589	0.685289	0.614904	0.0538316	0.530189	0.0948077	0	0.168317	0.00750741	0.777232	0.596022	0	0	0.710241	0	0.375052	0.718545	0	0.774994	0.706229	0.165298	0.117081	0.912219	0	0.798926	0.319206	0.798899	0.32978	0.817665	0.204236	0.616723	0.767215	0.805017	0.0699732	0.0734538	0.950034	0.0252574	0.15821	0.877571	0.286446	0.383334	0	0.687129	0.622645	0	0	0.14115	0.636265	0.512087	0	0	0.767016	0.721327	0	0	0.326644	0.928845	0	0.766749	0.732104	0	0.409235	0.749848	0.688768	0.40732	0	0	0	0.698683	0.239492	0.256673	0.52085	0.393366	0	0.219077	0.530055	0.842388	0.555972	0.662933	0.869295	0	0	0	0	0	
0.585747	0	0.259246	0	0	0	0	0	0.431527	0.507435	0.965852	0	0	0.731727	0	0	0	0.452198	0	0.548009	0	0.613359	0.395871	0	0.779777	0.652762	0.390431	0	0	0.816235	0.488474	0.793878	0.79586	0	0.469105	0.613695	0.309525	0	0	0.485534	0	0.687579	0.421244	0.986852	0.29515	0.769934	0.527565	0.829581	0	0.439772	0	0	0.706085	0.994154	0	0.595336	0.506558	0	0.752874	0.867478	0.496722	0.644576	0.865133	0.240109	0.0680277	0.547129	0.968546	0	0	0	0	0	0.559012	0.0987563	0	0.818407	0	0	0.546977	0.812087	0.40297	0.6356	0	0.10704	0	0.462579	0.724166	0.0963698	0.613682	0.456974	0	0.782968	0.896041	0	0.566621	0.213354	0.811319	0	0.164515	0	
0.883165	0.706102	0.466512	0	0	0.582431	0.380149	0.65803	0.265302	0	0.877764	0	0.965874	0	0.372494	0.204369	0.568842	0	0.197408	0.0207866	0	0	0	0	0.511064	0.808571	0.871612	0.901831	0.375052	0.488474	0.576776	0	0.526791	0.944029	0	0.5631	0.871452	0.49167	0	0.507602	0.0781304	0.788823	0.00174159	0.473031	0.895942	0.828802	0	0	0	0.93366	0	0	0	0.322482	0.0715072	0.976147	0.153288	0.278211	0.728636	0	0.0728308	0.150336	0	0.751224	0	0	0.600108	0.831189	0.18755	0.922338	0.334756	0.327024	0	0.656929	0	0.804069	0.576876	0	0.53825	0	0.830845	0.463295	0	0.0640594	0	0	0.82075	0.925144	0.951907	0	0.529435	0	0.0762729	0.928601	0.708671	0	0.134632	0	0.234926	0.53892	
0.174155	0.0227987	0	0	0.22476	0.0765093	0.313334	0	0	0.448455	0.745949	0	0	0.127579	0.811347	0	0.620278	0.316071	0	0	0	0.479419	0.371223	0.720578	0	0.456095	0.738376	0.65207	0.718545	0.793878	0	0.398896	0	0.466339	0.268124	0.400707	0.832513	0	0.883197	0.995374	0.33537	0.649751	0	0.671095	0.703953	0	0	0	0	0.60193	0	0	0	0.932303	0.0385009	0	0.687653	0	0	0.655301	0.568354	0.663776	0	0.380848	0.0956538	0.634579	0.686665	0	0.363229	0	0.267805	0.407619	0	0.789261	0.3687	0	0	0.212571	0	0	0.468399	0.41761	0	0.503414	0.289321	0	0	0	0.910536	0.976257	0	0	0.206431	0	0	0.771464	0	0	0.338604	0.98818	
0.22722	0.774846	0.386551	0.555123	0.283199	0.421006	0.21327	0	0.905419	0.366162	0	0	0.720723	0.847147	0	0.92581	0.283214	0	0	0	0.619093	0.946808	0	0.688933	0.903099	0.984532	0.78294	0.199157	0	0.79586	0.526791	0	0.574126	0	0	0.569864	0.486932	0	0	0	0	0	0	0	0.709745	0	0.262219	0.497836	0.579593	0	0	0.76122	0.878328	0.19595	0	0.0609502	0.369541	0	0.440876	0.988474	0	0.084258	0.505334	0	0.563238	0.0665791	0.539311	0.773096	0.768058	0.346865	0.23309	0.753443	0.587362	0.590655	0.458974	0.616272	0	0	0.860982	0	0.706473	0.660836	0.177237	0.353879	0.661611	0.347186	0	0.0960481	0.253718	0.245121	0.952528	0.528071	0.298201	0	0.34152	0.158406	0	0.860794	0	0.361297	
0.728611	0.424085	0.498104	0.886235	0.206836	0.450115	0	0.576547	0.864803	0.258872	0.662352	0	0.00203002	0.169198	0.32807	0	0.746685	0.469145	0.140874	0.566861	0	0	0.885521	0.804195	0.0277501	0	0	0.431779	0.774994	0	0.944029	0.466339	0	0.0869974	0.741629	0.865434	0	0.7059	0.541328	0.700892	0.0157388	0.00622579	0	0.0413827	0.374346	0.0900373	0	0	0.901496	0.823414	0.318345	0	0	0.545079	0.597083	0.38149	0	0	0.297795	0	0.80078	0	0.125014	0.223496	0	0.388356	0	0.503071	0.817688	0	0	0.209618	0	0.981176	0.792339	0.86199	0	0.251336	0.0838209	0.353882	0	0.337712	0	0.0614068	0	0	0	0	0	0.236129	0	0.225003	0	0	0.317805	0.114415	0.984448	0.31599	0.548251	0.998411	
